plot_year,Browsing_percent_plot,old_browsing_plot,young_browsing_plot,no_browsing_plot,height_plot,growth,FAI,site,NPP_July2016,NPP_June2016,EffectiveMooseDensitykm2,year_site,mean.temp,summ.temp,wint.temp,rain.GP,rain.year,rain.wint,site_Treatment,territory,EX,build_year,sample_year,time,date,month,day,plot,species_cor,nom_lat,missingpicnote,LON..NAD83.MTM..Modified.Transverse.Mercator..zone.6.,LAT..NAD83.MTM..Modified.Transverse.Mercator..zone.6.,LON.E,LAT.N,browsingfactorial
106_2015,NA,NA,NA,NA,10,1.49569999,2.551029062,MA1002,6.5,4.880000114,3.3,2015_MA1002,2.404508197,14.18606557,-5.790710383,3.009836066,02/01/1900,2.372131148,MA1002_EX,Matane,EX,2010,2015,T5,31/05/2015,5,31,106,Picea,Picea sp.,ok,362382.0672,5401243.758,-66.71693371,48.74696297,NA
114_2011,NA,NA,NA,NA,5,0,0.28138303,MA1002,6.5,4.880000114,3.3,2011_MA1002,3.190710383,13.9647541,-4.734699454,3.342622951,02/01/1900,1.975409836,MA1002_TE,Matane,TE,2010,2011,T1,26/08/2011,8,26,114,Picea,Picea sp.,missingpic,362340.4968,5401277.938,-66.7174942,48.74727417,NA
117_2011,NA,NA,NA,NA,20,-2.492833317,0.154199162,MA1002,6.5,4.880000114,3.3,2011_MA1002,3.190710383,13.9647541,-4.734699454,3.342622951,02/01/1900,1.975409836,MA1002_TE,Matane,TE,2010,2011,T1,31/07/2011,7,31,117,Picea,Picea sp.,missingpic,362340.4968,5401277.938,-66.7174942,48.74727417,NA
117_2012,NA,NA,NA,NA,10,0,1.505312891,MA1002,6.5,4.880000114,3.3,2012_MA1002,3.266575342,14.85860656,-4.883241758,2.674590164,02/01/1900,2.858791209,MA1002_TE,Matane,TE,2010,2012,T2,17/06/2012,6,17,117,Picea,Picea sp.,ok,362340.4968,5401277.938,-66.7174942,48.74727417,NA
117_2014,NA,0,0,0,27,3.489966643,2.362460341,MA1002,6.5,4.880000114,3.3,2014_MA1002,1.49630137,14.75122951,-8.147802198,3.337704918,02/01/1900,2.796153846,MA1002_TE,Matane,TE,2010,2014,T4,31/05/2014,5,31,117,Picea,Picea sp.,ok,362340.4968,5401277.938,-66.7174942,48.74727417,NA
117_2015,NA,NA,NA,NA,41,4.237816638,1.953712182,MA1002,6.5,4.880000114,3.3,2015_MA1002,2.404508197,14.18606557,-5.790710383,3.009836066,02/01/1900,2.372131148,MA1002_TE,Matane,TE,2010,2015,T5,31/05/2015,5,31,117,Picea,Picea sp.,ok,362340.4968,5401277.938,-66.7174942,48.74727417,NA
120_2011,NA,NA,NA,NA,5,0,0.024390244,MA1002,6.5,4.880000114,3.3,2011_MA1002,3.190710383,13.9647541,-4.734699454,3.342622951,02/01/1900,1.975409836,MA1002_TE,Matane,TE,2010,2011,T1,11/07/2011,7,11,120,Picea,Picea sp.,missingpic,362340.4968,5401277.938,-66.7174942,48.74727417,NA
123_2010,0,NA,0,9,NA,NA,0.735223085,MA1003,6.5,5.46999979,3.3,2010_MA1003,2.378219178,13.69344262,-5.424725275,4.042622951,03/01/1900,2.419230769,MA1003_EX,Matane,EX,2010,2010,T0,09/08/2010,8,9,123,Picea,Picea sp.,ok,346568.3726,5410358.35,-66.93104719,48.83018934,no
169_2010,0,NA,0,5,NA,NA,0.592406403,CH1002,6.5,4.699999809,1.1,2010_CH1002,2.303150685,13.72172131,-5.484065934,3.531967213,03/01/1900,3.378571429,CH1002_EX,Chic-Chocs,EX,2010,2010,T0,31/07/2010,7,31,169,Picea,Picea sp.,ok,430448.895,5414787.572,-65.78745648,48.85870657,no
169_2011,NA,NA,NA,NA,20,2.617474983,2.994279956,CH1002,6.5,4.699999809,1.1,2011_CH1002,2.604234973,13.37459016,-5.286612022,4.28442623,02/01/1900,2.058469945,CH1002_EX,Chic-Chocs,EX,2010,2011,T1,15/07/2011,7,15,169,Picea,Picea sp.,missingpic,430448.895,5414787.572,-65.78745648,48.85870657,NA
169_2012,NA,NA,NA,NA,30.5,6.481366623,2.722466998,CH1002,6.5,4.699999809,1.1,2012_CH1002,2.650684932,14.42704918,-5.623076923,3.307377049,03/01/1900,3.197802198,CH1002_EX,Chic-Chocs,EX,2010,2012,T2,03/06/2012,6,3,169,Picea,Picea sp.,ok,430448.895,5414787.572,-65.78745648,48.85870657,NA
169_2013,NA,0,0,NA,56.5,-5.234949965,2.062663803,CH1002,6.5,4.699999809,1.1,2013_CH1002,0.487260274,13.22336066,-9.027197802,2.612295082,2.424931507,2.28956044,CH1002_EX,Chic-Chocs,EX,2010,2013,T3,NA,NA,NA,169,Picea,Picea sp.,ok,430448.895,5414787.572,-65.78745648,48.85870657,NA
169_2014,NA,0,0,0,35.5,0.623208329,4.000503355,CH1002,6.5,4.699999809,1.1,2014_CH1002,0.882739726,14.40819672,-8.752747253,3.486065574,03/01/1900,2.924725275,CH1002_EX,Chic-Chocs,EX,2010,2014,T4,05/06/2014,6,5,169,Picea,Picea sp.,ok,430448.895,5414787.572,-65.78745648,48.85870657,NA
169_2015,NA,NA,NA,NA,38,15.7048499,2.568267836,CH1002,6.5,4.699999809,1.1,2015_CH1002,1.997814208,14.07909836,-6.453005464,2.83442623,02/01/1900,2.632786885,CH1002_EX,Chic-Chocs,EX,2010,2015,T5,28/05/2015,5,28,169,Picea,Picea sp.,ok,430448.895,5414787.572,-65.78745648,48.85870657,NA
170_2010,0,NA,0,9.5,NA,NA,0.616796647,CH1002,6.5,4.699999809,1.1,2010_CH1002,2.303150685,13.72172131,-5.484065934,3.531967213,03/01/1900,3.378571429,CH1002_EX,Chic-Chocs,EX,2010,2010,T0,31/07/2010,7,31,170,Picea,Picea sp.,ok,430448.895,5414787.572,-65.78745648,48.85870657,no
170_2011,NA,NA,NA,NA,20,3.303004145,2.499434528,CH1002,6.5,4.699999809,1.1,2011_CH1002,2.604234973,13.37459016,-5.286612022,4.28442623,02/01/1900,2.058469945,CH1002_EX,Chic-Chocs,EX,2010,2011,T1,15/07/2011,7,15,170,Picea,Picea sp.,missingpic,430448.895,5414787.572,-65.78745648,48.85870657,NA
170_2012,NA,NA,NA,NA,33.25,0.762231726,2.702414178,CH1002,6.5,4.699999809,1.1,2012_CH1002,2.650684932,14.42704918,-5.623076923,3.307377049,03/01/1900,3.197802198,CH1002_EX,Chic-Chocs,EX,2010,2012,T2,03/06/2012,6,3,170,Picea,Picea sp.,ok,430448.895,5414787.572,-65.78745648,48.85870657,NA
170_2013,NA,0,0,NA,36.30769231,0.739133795,2.43060122,CH1002,6.5,4.699999809,1.1,2013_CH1002,0.487260274,13.22336066,-9.027197802,2.612295082,2.424931507,2.28956044,CH1002_EX,Chic-Chocs,EX,2010,2013,T3,NA,NA,NA,170,Picea,Picea sp.,ok,430448.895,5414787.572,-65.78745648,48.85870657,NA
170_2014,NA,0,0,0,39.27272727,2.230959918,3.258235215,CH1002,6.5,4.699999809,1.1,2014_CH1002,0.882739726,14.40819672,-8.752747253,3.486065574,03/01/1900,2.924725275,CH1002_EX,Chic-Chocs,EX,2010,2014,T4,05/06/2014,6,5,170,Picea,Picea sp.,ok,430448.895,5414787.572,-65.78745648,48.85870657,NA
170_2015,NA,NA,NA,NA,48.22222222,-0.213275739,2.239816693,CH1002,6.5,4.699999809,1.1,2015_CH1002,1.997814208,14.07909836,-6.453005464,2.83442623,02/01/1900,2.632786885,CH1002_EX,Chic-Chocs,EX,2010,2015,T5,28/05/2015,5,28,170,Picea,Picea sp.,ok,430448.895,5414787.572,-65.78745648,48.85870657,NA
171_2011,NA,NA,NA,NA,12.5,0,1.158057128,CH1002,6.5,4.699999809,1.1,2011_CH1002,2.604234973,13.37459016,-5.286612022,4.28442623,02/01/1900,2.058469945,CH1002_EX,Chic-Chocs,EX,2010,2011,T1,15/07/2011,7,15,171,Picea,Picea sp.,missingpic,430448.895,5414787.572,-65.78745648,48.85870657,NA
171_2014,NA,0,0,0,13,3.178362479,1.433935126,CH1002,6.5,4.699999809,1.1,2014_CH1002,0.882739726,14.40819672,-8.752747253,3.486065574,03/01/1900,2.924725275,CH1002_EX,Chic-Chocs,EX,2010,2014,T4,05/06/2014,6,5,171,Picea,Picea sp.,ok,430448.895,5414787.572,-65.78745648,48.85870657,NA
171_2015,NA,NA,NA,NA,25.75,-1.184095825,1.770525643,CH1002,6.5,4.699999809,1.1,2015_CH1002,1.997814208,14.07909836,-6.453005464,2.83442623,02/01/1900,2.632786885,CH1002_EX,Chic-Chocs,EX,2010,2015,T5,28/05/2015,5,28,171,Picea,Picea sp.,ok,430448.895,5414787.572,-65.78745648,48.85870657,NA
172_2010,0,NA,0,15.5,NA,NA,0.606301132,CH1002,6.5,4.699999809,1.1,2010_CH1002,2.303150685,13.72172131,-5.484065934,3.531967213,03/01/1900,3.378571429,CH1002_EX,Chic-Chocs,EX,2010,2010,T0,31/07/2010,7,31,172,Picea,Picea sp.,ok,430448.895,5414787.572,-65.78745648,48.85870657,no
172_2011,NA,NA,NA,NA,35,1.682662489,0.658883569,CH1002,6.5,4.699999809,1.1,2011_CH1002,2.604234973,13.37459016,-5.286612022,4.28442623,02/01/1900,2.058469945,CH1002_EX,Chic-Chocs,EX,2010,2011,T1,15/07/2011,7,15,172,Picea,Picea sp.,missingpic,430448.895,5414787.572,-65.78745648,48.85870657,NA
172_2012,NA,NA,NA,NA,41.75,0.373924998,0.758800686,CH1002,6.5,4.699999809,1.1,2012_CH1002,2.650684932,14.42704918,-5.623076923,3.307377049,03/01/1900,3.197802198,CH1002_EX,Chic-Chocs,EX,2010,2012,T2,03/06/2012,6,3,172,Picea,Picea sp.,ok,430448.895,5414787.572,-65.78745648,48.85870657,NA
172_2013,NA,0,0,NA,43.25,1.084382493,0.840092207,CH1002,6.5,4.699999809,1.1,2013_CH1002,0.487260274,13.22336066,-9.027197802,2.612295082,2.424931507,2.28956044,CH1002_EX,Chic-Chocs,EX,2010,2013,T3,NA,NA,NA,172,Picea,Picea sp.,ok,430448.895,5414787.572,-65.78745648,48.85870657,NA
172_2014,NA,0,0,0.2,47.6,3.53982331,1.416238447,CH1002,6.5,4.699999809,1.1,2014_CH1002,0.882739726,14.40819672,-8.752747253,3.486065574,03/01/1900,2.924725275,CH1002_EX,Chic-Chocs,EX,2010,2014,T4,05/06/2014,6,5,172,Picea,Picea sp.,ok,430448.895,5414787.572,-65.78745648,48.85870657,NA
172_2015,NA,NA,NA,NA,61.8,2.99139998,1.984254606,CH1002,6.5,4.699999809,1.1,2015_CH1002,1.997814208,14.07909836,-6.453005464,2.83442623,02/01/1900,2.632786885,CH1002_EX,Chic-Chocs,EX,2010,2015,T5,28/05/2015,5,28,172,Picea,Picea sp.,ok,430448.895,5414787.572,-65.78745648,48.85870657,NA
173_2010,0,NA,0,13.5,NA,NA,0.700970492,CH1002,6.5,4.699999809,1.1,2010_CH1002,2.303150685,13.72172131,-5.484065934,3.531967213,03/01/1900,3.378571429,CH1002_EX,Chic-Chocs,EX,2010,2010,T0,31/07/2010,7,31,173,Picea,Picea sp.,ok,430448.895,5414787.572,-65.78745648,48.85870657,no
173_2011,NA,NA,NA,NA,30.9375,0.514146872,3.020379099,CH1002,6.5,4.699999809,1.1,2011_CH1002,2.604234973,13.37459016,-5.286612022,4.28442623,02/01/1900,2.058469945,CH1002_EX,Chic-Chocs,EX,2010,2011,T1,15/07/2011,7,15,173,Picea,Picea sp.,missingpic,430448.895,5414787.572,-65.78745648,48.85870657,NA
173_2012,NA,NA,NA,NA,33,1.49569999,2.601051253,CH1002,6.5,4.699999809,1.1,2012_CH1002,2.650684932,14.42704918,-5.623076923,3.307377049,03/01/1900,3.197802198,CH1002_EX,Chic-Chocs,EX,2010,2012,T2,03/06/2012,6,3,173,Picea,Picea sp.,ok,430448.895,5414787.572,-65.78745648,48.85870657,NA
173_2013,NA,0,0,NA,39,0.575269227,2.111444291,CH1002,6.5,4.699999809,1.1,2013_CH1002,0.487260274,13.22336066,-9.027197802,2.612295082,2.424931507,2.28956044,CH1002_EX,Chic-Chocs,EX,2010,2013,T3,NA,NA,NA,173,Picea,Picea sp.,ok,430448.895,5414787.572,-65.78745648,48.85870657,NA
173_2014,NA,0,0,0,41.30769231,4.186042408,3.096422862,CH1002,6.5,4.699999809,1.1,2014_CH1002,0.882739726,14.40819672,-8.752747253,3.486065574,03/01/1900,2.924725275,CH1002_EX,Chic-Chocs,EX,2010,2014,T4,05/06/2014,6,5,173,Picea,Picea sp.,ok,430448.895,5414787.572,-65.78745648,48.85870657,NA
173_2015,NA,NA,NA,NA,58.1,-1.138393881,2.737807535,CH1002,6.5,4.699999809,1.1,2015_CH1002,1.997814208,14.07909836,-6.453005464,2.83442623,02/01/1900,2.632786885,CH1002_EX,Chic-Chocs,EX,2010,2015,T5,28/05/2015,5,28,173,Picea,Picea sp.,ok,430448.895,5414787.572,-65.78745648,48.85870657,NA
174_2010,0,NA,0,3.5,NA,NA,0.734927333,CH1002,6.5,4.699999809,1.1,2010_CH1002,2.303150685,13.72172131,-5.484065934,3.531967213,03/01/1900,3.378571429,CH1002_EX,Chic-Chocs,EX,2010,2010,T0,31/07/2010,7,31,174,Picea,Picea sp.,ok,430448.895,5414787.572,-65.78745648,48.85870657,no
174_2011,NA,NA,NA,NA,20,0,1.018935412,CH1002,6.5,4.699999809,1.1,2011_CH1002,2.604234973,13.37459016,-5.286612022,4.28442623,02/01/1900,2.058469945,CH1002_EX,Chic-Chocs,EX,2010,2011,T1,15/07/2011,7,15,174,Picea,Picea sp.,missingpic,430448.895,5414787.572,-65.78745648,48.85870657,NA
174_2015,NA,NA,NA,NA,10,0,1.951734281,CH1002,6.5,4.699999809,1.1,2015_CH1002,1.997814208,14.07909836,-6.453005464,2.83442623,02/01/1900,2.632786885,CH1002_EX,Chic-Chocs,EX,2010,2015,T5,28/05/2015,5,28,174,Picea,Picea sp.,ok,430448.895,5414787.572,-65.78745648,48.85870657,NA
176_2010,0,NA,0,12,NA,NA,0.580211281,CH1002,6.5,4.699999809,1.1,2010_CH1002,2.303150685,13.72172131,-5.484065934,3.531967213,03/01/1900,3.378571429,CH1002_EX,Chic-Chocs,EX,2010,2010,T0,31/07/2010,7,31,176,Picea,Picea sp.,ok,430448.895,5414787.572,-65.78745648,48.85870657,no
176_2011,NA,NA,NA,NA,20,2.99139998,1.14822744,CH1002,6.5,4.699999809,1.1,2011_CH1002,2.604234973,13.37459016,-5.286612022,4.28442623,02/01/1900,2.058469945,CH1002_EX,Chic-Chocs,EX,2010,2011,T1,15/07/2011,7,15,176,Picea,Picea sp.,missingpic,430448.895,5414787.572,-65.78745648,48.85870657,NA
176_2012,NA,0,0,0,32,0,1.14822744,CH1002,6.5,4.699999809,1.1,2012_CH1002,2.650684932,14.42704918,-5.623076923,3.307377049,03/01/1900,3.197802198,CH1002_EX,Chic-Chocs,EX,2010,2012,T2,03/06/2012,6,3,176,Picea,Picea sp.,ok,430448.895,5414787.572,-65.78745648,48.85870657,NA
177_2011,NA,NA,NA,NA,5,0,0.815701964,CH1002,6.5,4.699999809,1.1,2011_CH1002,2.604234973,13.37459016,-5.286612022,4.28442623,02/01/1900,2.058469945,CH1002_EX,Chic-Chocs,EX,2010,2011,T1,15/07/2011,7,15,177,Picea,Picea sp.,missingpic,430448.895,5414787.572,-65.78745648,48.85870657,NA
178_2010,0,NA,0,2,NA,NA,0.581910888,CH1002,6.5,4.699999809,1.1,2010_CH1002,2.303150685,13.72172131,-5.484065934,3.531967213,03/01/1900,3.378571429,CH1002_EX,Chic-Chocs,EX,2010,2010,T0,31/07/2010,7,31,178,Picea,Picea sp.,ok,430448.895,5414787.572,-65.78745648,48.85870657,no
178_2011,NA,NA,NA,NA,20,1.49569999,0.227369893,CH1002,6.5,4.699999809,1.1,2011_CH1002,2.604234973,13.37459016,-5.286612022,4.28442623,02/01/1900,2.058469945,CH1002_EX,Chic-Chocs,EX,2010,2011,T1,15/07/2011,7,15,178,Picea,Picea sp.,missingpic,430448.895,5414787.572,-65.78745648,48.85870657,NA
178_2012,NA,NA,NA,NA,26,0.560887496,0.296203201,CH1002,6.5,4.699999809,1.1,2012_CH1002,2.650684932,14.42704918,-5.623076923,3.307377049,03/01/1900,3.197802198,CH1002_EX,Chic-Chocs,EX,2010,2012,T2,03/06/2012,6,3,178,Picea,Picea sp.,ok,430448.895,5414787.572,-65.78745648,48.85870657,NA
178_2013,NA,0,0,NA,28.25,-1.225643047,0.592406403,CH1002,6.5,4.699999809,1.1,2013_CH1002,0.487260274,13.22336066,-9.027197802,2.612295082,2.424931507,2.28956044,CH1002_EX,Chic-Chocs,EX,2010,2013,T3,NA,NA,NA,178,Picea,Picea sp.,ok,430448.895,5414787.572,-65.78745648,48.85870657,NA
178_2014,NA,0,0,0,23.33333333,5.401138853,1.06719901,CH1002,6.5,4.699999809,1.1,2014_CH1002,0.882739726,14.40819672,-8.752747253,3.486065574,03/01/1900,2.924725275,CH1002_EX,Chic-Chocs,EX,2010,2014,T4,05/06/2014,6,5,178,Picea,Picea sp.,ok,430448.895,5414787.572,-65.78745648,48.85870657,NA
178_2015,NA,NA,NA,NA,45,2.99139998,1.610824924,CH1002,6.5,4.699999809,1.1,2015_CH1002,1.997814208,14.07909836,-6.453005464,2.83442623,02/01/1900,2.632786885,CH1002_EX,Chic-Chocs,EX,2010,2015,T5,28/05/2015,5,28,178,Picea,Picea sp.,ok,430448.895,5414787.572,-65.78745648,48.85870657,NA
179_2011,NA,NA,NA,NA,20,0,0.580211281,CH1002,6.5,4.699999809,1.1,2011_CH1002,2.604234973,13.37459016,-5.286612022,4.28442623,02/01/1900,2.058469945,CH1002_EX,Chic-Chocs,EX,2010,2011,T1,15/07/2011,7,15,179,Picea,Picea sp.,missingpic,430448.895,5414787.572,-65.78745648,48.85870657,NA
179_2014,NA,0,0,0,23.33333333,3.905438863,1.355525929,CH1002,6.5,4.699999809,1.1,2014_CH1002,0.882739726,14.40819672,-8.752747253,3.486065574,03/01/1900,2.924725275,CH1002_EX,Chic-Chocs,EX,2010,2014,T4,05/06/2014,6,5,179,Picea,Picea sp.,ok,430448.895,5414787.572,-65.78745648,48.85870657,NA
179_2015,NA,NA,NA,NA,39,3.489966643,2.024641922,CH1002,6.5,4.699999809,1.1,2015_CH1002,1.997814208,14.07909836,-6.453005464,2.83442623,02/01/1900,2.632786885,CH1002_EX,Chic-Chocs,EX,2010,2015,T5,28/05/2015,5,28,179,Picea,Picea sp.,ok,430448.895,5414787.572,-65.78745648,48.85870657,NA
180_2010,0,NA,0,7,NA,NA,0.531693884,CH1002,6.5,4.699999809,1.1,2010_CH1002,2.303150685,13.72172131,-5.484065934,3.531967213,03/01/1900,3.378571429,CH1002_EX,Chic-Chocs,EX,2010,2010,T0,31/07/2010,7,31,180,Picea,Picea sp.,ok,430448.895,5414787.572,-65.78745648,48.85870657,no
180_2011,NA,NA,NA,NA,22,3.157588868,2.179357974,CH1002,6.5,4.699999809,1.1,2011_CH1002,2.604234973,13.37459016,-5.286612022,4.28442623,02/01/1900,2.058469945,CH1002_EX,Chic-Chocs,EX,2010,2011,T1,15/07/2011,7,15,180,Picea,Picea sp.,missingpic,430448.895,5414787.572,-65.78745648,48.85870657,NA
180_2012,NA,NA,NA,NA,34.66666667,-1.080227771,2.207550167,CH1002,6.5,4.699999809,1.1,2012_CH1002,2.650684932,14.42704918,-5.623076923,3.307377049,03/01/1900,3.197802198,CH1002_EX,Chic-Chocs,EX,2010,2012,T2,03/06/2012,6,3,180,Picea,Picea sp.,ok,430448.895,5414787.572,-65.78745648,48.85870657,NA
180_2013,NA,0,0,NA,30.33333333,-0.020773611,1.973759092,CH1002,6.5,4.699999809,1.1,2013_CH1002,0.487260274,13.22336066,-9.027197802,2.612295082,2.424931507,2.28956044,CH1002_EX,Chic-Chocs,EX,2010,2013,T3,NA,NA,NA,180,Picea,Picea sp.,ok,430448.895,5414787.572,-65.78745648,48.85870657,NA
180_2014,NA,0,0,0,30.25,4.325065805,2.804284702,CH1002,6.5,4.699999809,1.1,2014_CH1002,0.882739726,14.40819672,-8.752747253,3.486065574,03/01/1900,2.924725275,CH1002_EX,Chic-Chocs,EX,2010,2014,T4,05/06/2014,6,5,180,Picea,Picea sp.,ok,430448.895,5414787.572,-65.78745648,48.85870657,NA
180_2015,NA,NA,NA,NA,47.6,1.564252906,3.126051572,CH1002,6.5,4.699999809,1.1,2015_CH1002,1.997814208,14.07909836,-6.453005464,2.83442623,02/01/1900,2.632786885,CH1002_EX,Chic-Chocs,EX,2010,2015,T5,28/05/2015,5,28,180,Picea,Picea sp.,ok,430448.895,5414787.572,-65.78745648,48.85870657,NA
181_2010,0,NA,0,4.5,NA,NA,0.556084128,CH1002,6.5,4.699999809,1.1,2010_CH1002,2.303150685,13.72172131,-5.484065934,3.531967213,03/01/1900,3.378571429,CH1002_TE,Chic-Chocs,TE,2010,2010,T0,01/08/2010,8,1,181,Picea,Picea sp.,ok,430465.7714,5414815.509,-65.787218,48.85895428,no
181_2011,NA,NA,NA,NA,21.66666667,-2.160455541,2.465731487,CH1002,6.5,4.699999809,1.1,2011_CH1002,2.604234973,13.37459016,-5.286612022,4.28442623,02/01/1900,2.058469945,CH1002_TE,Chic-Chocs,TE,2010,2011,T1,15/07/2011,7,15,181,Picea,Picea sp.,missingpic,430465.7714,5414815.509,-65.787218,48.85895428,NA
181_2012,NA,NA,NA,NA,13,0,1.951734281,CH1002,6.5,4.699999809,1.1,2012_CH1002,2.650684932,14.42704918,-5.623076923,3.307377049,03/01/1900,3.197802198,CH1002_TE,Chic-Chocs,TE,2010,2012,T2,03/06/2012,6,3,181,Picea,Picea sp.,ok,430465.7714,5414815.509,-65.787218,48.85895428,NA
181_2014,NA,0,0,0,36.5,-0.872491661,2.622549881,CH1002,6.5,4.699999809,1.1,2014_CH1002,0.882739726,14.40819672,-8.752747253,3.486065574,03/01/1900,2.924725275,CH1002_TE,Chic-Chocs,TE,2010,2014,T4,05/06/2014,6,5,181,Picea,Picea sp.,ok,430465.7714,5414815.509,-65.787218,48.85895428,NA
181_2015,NA,NA,NA,NA,33,-0.373924998,3.290483157,CH1002,6.5,4.699999809,1.1,2015_CH1002,1.997814208,14.07909836,-6.453005464,2.83442623,02/01/1900,2.632786885,CH1002_TE,Chic-Chocs,TE,2010,2015,T5,28/05/2015,5,28,181,Picea,Picea sp.,ok,430465.7714,5414815.509,-65.787218,48.85895428,NA
182_2010,0,NA,0,5,NA,NA,0.531693884,CH1002,6.5,4.699999809,1.1,2010_CH1002,2.303150685,13.72172131,-5.484065934,3.531967213,03/01/1900,3.378571429,CH1002_TE,Chic-Chocs,TE,2010,2010,T0,01/08/2010,8,1,182,Picea,Picea sp.,ok,430465.7714,5414815.509,-65.787218,48.85895428,no
182_2011,NA,NA,NA,NA,12.5,0,1.586434681,CH1002,6.5,4.699999809,1.1,2011_CH1002,2.604234973,13.37459016,-5.286612022,4.28442623,02/01/1900,2.058469945,CH1002_TE,Chic-Chocs,TE,2010,2011,T1,15/07/2011,7,15,182,Picea,Picea sp.,missingpic,430465.7714,5414815.509,-65.787218,48.85895428,NA
182_2015,NA,NA,NA,NA,16,2.742116648,1.297178844,CH1002,6.5,4.699999809,1.1,2015_CH1002,1.997814208,14.07909836,-6.453005464,2.83442623,02/01/1900,2.632786885,CH1002_TE,Chic-Chocs,TE,2010,2015,T5,28/05/2015,5,28,182,Picea,Picea sp.,ok,430465.7714,5414815.509,-65.787218,48.85895428,NA
183_2010,0,NA,0,4.666666667,NA,NA,0.598171051,CH1002,6.5,4.699999809,1.1,2010_CH1002,2.303150685,13.72172131,-5.484065934,3.531967213,03/01/1900,3.378571429,CH1002_TE,Chic-Chocs,TE,2010,2010,T0,01/08/2010,8,1,183,Picea,Picea sp.,ok,430465.7714,5414815.509,-65.787218,48.85895428,no
183_2011,NA,NA,NA,NA,28.33333333,0,0.453284687,CH1002,6.5,4.699999809,1.1,2011_CH1002,2.604234973,13.37459016,-5.286612022,4.28442623,02/01/1900,2.058469945,CH1002_TE,Chic-Chocs,TE,2010,2011,T1,15/07/2011,7,15,183,Picea,Picea sp.,missingpic,430465.7714,5414815.509,-65.787218,48.85895428,NA
183_2013,NA,0,0,NA,38,-3.739249975,0.247685805,CH1002,6.5,4.699999809,1.1,2013_CH1002,0.487260274,13.22336066,-9.027197802,2.612295082,2.424931507,2.28956044,CH1002_TE,Chic-Chocs,TE,2010,2013,T3,NA,NA,NA,183,Picea,Picea sp.,ok,430465.7714,5414815.509,-65.787218,48.85895428,NA
183_2014,NA,0,0,0,23,-1.994266653,0.721032604,CH1002,6.5,4.699999809,1.1,2014_CH1002,0.882739726,14.40819672,-8.752747253,3.486065574,03/01/1900,2.924725275,CH1002_TE,Chic-Chocs,TE,2010,2014,T4,05/06/2014,6,5,183,Picea,Picea sp.,ok,430465.7714,5414815.509,-65.787218,48.85895428,NA
183_2015,NA,NA,NA,NA,15,0.664755551,1.383718122,CH1002,6.5,4.699999809,1.1,2015_CH1002,1.997814208,14.07909836,-6.453005464,2.83442623,02/01/1900,2.632786885,CH1002_TE,Chic-Chocs,TE,2010,2015,T5,28/05/2015,5,28,183,Picea,Picea sp.,ok,430465.7714,5414815.509,-65.787218,48.85895428,NA
185_2010,0,NA,0,1,NA,NA,0.821466611,CH1002,6.5,4.699999809,1.1,2010_CH1002,2.303150685,13.72172131,-5.484065934,3.531967213,03/01/1900,3.378571429,CH1002_TE,Chic-Chocs,TE,2010,2010,T0,01/08/2010,8,1,185,Picea,Picea sp.,ok,430465.7714,5414815.509,-65.787218,48.85895428,no
185_2011,NA,NA,NA,NA,10,0,1.021300846,CH1002,6.5,4.699999809,1.1,2011_CH1002,2.604234973,13.37459016,-5.286612022,4.28442623,02/01/1900,2.058469945,CH1002_TE,Chic-Chocs,TE,2010,2011,T1,15/07/2011,7,15,185,Picea,Picea sp.,missingpic,430465.7714,5414815.509,-65.787218,48.85895428,NA
185_2015,NA,NA,NA,NA,15,1.49569999,1.716243598,CH1002,6.5,4.699999809,1.1,2015_CH1002,1.997814208,14.07909836,-6.453005464,2.83442623,02/01/1900,2.632786885,CH1002_TE,Chic-Chocs,TE,2010,2015,T5,28/05/2015,5,28,185,Picea,Picea sp.,ok,430465.7714,5414815.509,-65.787218,48.85895428,NA
186_2014,NA,0,0,0,12,0.934812494,0.72221532,CH1002,6.5,4.699999809,1.1,2014_CH1002,0.882739726,14.40819672,-8.752747253,3.486065574,03/01/1900,2.924725275,CH1002_TE,Chic-Chocs,TE,2010,2014,T4,05/06/2014,6,5,186,Picea,Picea sp.,ok,430465.7714,5414815.509,-65.787218,48.85895428,NA
186_2015,NA,NA,NA,NA,15.75,2.887531925,1.709505167,CH1002,6.5,4.699999809,1.1,2015_CH1002,1.997814208,14.07909836,-6.453005464,2.83442623,02/01/1900,2.632786885,CH1002_TE,Chic-Chocs,TE,2010,2015,T5,28/05/2015,5,28,186,Picea,Picea sp.,ok,430465.7714,5414815.509,-65.787218,48.85895428,NA
187_2010,0,NA,0,9.333333333,NA,NA,0.604601525,CH1002,6.5,4.699999809,1.1,2010_CH1002,2.303150685,13.72172131,-5.484065934,3.531967213,03/01/1900,3.378571429,CH1002_TE,Chic-Chocs,TE,2010,2010,T0,01/08/2010,8,1,187,Picea,Picea sp.,ok,430465.7714,5414815.509,-65.787218,48.85895428,no
187_2011,NA,NA,NA,NA,25.41666667,3.081418961,0.860699086,CH1002,6.5,4.699999809,1.1,2011_CH1002,2.604234973,13.37459016,-5.286612022,4.28442623,02/01/1900,2.058469945,CH1002_TE,Chic-Chocs,TE,2010,2011,T1,15/07/2011,7,15,187,Picea,Picea sp.,missingpic,430465.7714,5414815.509,-65.787218,48.85895428,NA
